id,doc_type,content,metadata_,created_at
7411ad07-7215-4929-8614-b5d47d42faef,ai_lessons,"ht` skill

**Checks:**
1. Constraint exported from module?
2. Registered in constraint registry?
3. Tests exist for constraint?
4. Tests passing?

**Impact:** Zero constraint registration bugs since implementation

**See:** `.claude/skills/constraint-preflight/`

---

### Session 20: ACGME Compliance is Non-Negotiable

**Insight:** Never relax ACGME rules for optimization

**Context:** Solver struggled to find solution, considered softening 1-in-7 rule

**Decision:** Keep all ACGME rules as hard constraints, adjust preferences instead

**Rationale:**
- Regulatory compliance cannot be compromised
- Violating rules risks program accreditation
- Better to report ""infeasible"" than generate non-compliant schedule

**Lesson:** Safety > convenience

---

## Frontend Development

### Session 21: TanStack Query Eliminates Race Conditions

**Insight:** Manual state management causes race conditions, use TanStack Query

**Context:** Multiple components fetching same data, state desynchronization

**Before:**
```typescript
const [data, setData] = useState(null);
useEffect(() => {
  fetch('/api/schedule').then(setData);
}, []);
```

**After:**
```typescript
const { data } = useQuery({
  queryKey: ['schedule'],
  queryFn: fetchSchedule,
});
```

**Benefits:**
- Automatic caching
- Deduplication (multiple components share same request)
- Background refetch
- Optimistic updates

**Impact:** Eliminated 8 race condition bugs

---

### Session 26: TypeScript Strict Mode is Worth It

**Insight:** Strict mode catches bugs at compile time

**Context:** Runtime errors from `undefined` property access

**Solution:** Enable TypeScript strict mode

```json
{
  ""compilerOptions"": {
    ""strict"": true,
    ""noUncheckedIndexedAccess"": true,
    ""noImplicitReturns"": true
  }
}
```

**Impact:** Caught 40+ potential runtime errors before deployment

**Tradeoff:** More type annotations required, but worth it

---

## Deployment & Infrastructure

### Session 8: Docker Compose Simplifies Multi-Servic","{""title"": ""Cross-Session Lessons Learned"", ""source"": "".claude/dontreadme/synthesis/LESSONS_LEARNED.md"", ""chunk_index"": 3, ""total_chunks"": 7}",2026-01-01 05:22:04.358046+00
6c905690-4352-421d-b383-49c598f1a2df,ai_lessons,"s

**Pattern:** Use specialized agents for large-scale codebase exploration

**See:** `.claude/skills/SEARCH_PARTY/`

---

## Testing Strategies

### Session 15: Test-Driven Debugging Workflow

**Insight:** Writing failing tests first prevents fixing the wrong thing

**Context:** Spent 2 hours debugging before realizing root cause was elsewhere

**Workflow:**
1. Write test that reproduces bug
2. Confirm test fails
3. Hypothesize root cause
4. Fix implementation
5. Test passes

**Benefit:** Forces clear problem definition before solution

**Caution:** Don't modify tests during fix (defeats the purpose)

**See:** `docs/development/DEBUGGING_WORKFLOW.md`

---

### Session 26: Frontend Testing Coverage

**Insight:** Component testing catches integration issues unit tests miss

**Context:** Backend tests passed, but frontend crashed on API integration

**Solution:** Add integration tests with Mock Service Worker (MSW)

```typescript
test('renders schedule when API returns data', async () => {
  server.use(
    rest.get('/api/schedule', (req, res, ctx) => {
      return res(ctx.json(mockScheduleData));
    })
  );
  render(<ScheduleView />);
  expect(await screen.findByText('Block 10')).toBeInTheDocument();
});
```

**Impact:** Caught 12 frontend-backend mismatches before deployment

---

## Performance Optimization

### Session 10: Load Testing Before Optimization

**Insight:** Measure first, optimize second

**Context:** Assumed database was bottleneck, spent day optimizing wrong layer

**Approach:**
1. Run k6 load tests to establish baseline
2. Identify actual bottleneck (was API serialization, not DB)
3. Optimize identified bottleneck
4. Re-test to verify improvement

**Tool:** k6 load tests (`load-tests/scenarios/`)

**Lesson:** Never optimize without profiling data

**See:** `.claude/dontreadme/sessions/SESSION_10_LOAD_TESTING.md`

---

### Session 28: Rate Limiting Prevents Abuse

**Insight:** Rate limiting is critical for public-facing APIs

**Context:** Security","{""title"": ""Cross-Session Lessons Learned"", ""source"": "".claude/dontreadme/synthesis/LESSONS_LEARNED.md"", ""chunk_index"": 1, ""total_chunks"": 7}",2026-01-01 05:22:04.358046+00
1d654bc5-ec62-411f-91fe-4cb9a17ac2b7,ai_lessons,"t 40+ potential runtime errors before deployment

**Tradeoff:** More type annotations required, but worth it

---

## Deployment & Infrastructure

### Session 8: Docker Compose Simplifies Multi-Service Orchestration

**Insight:** Docker Compose reduces ""works on my machine"" issues

**Context:** Local dev required manual setup of Postgres, Redis, backend, frontend

**Solution:** Single `docker-compose up -d` starts all services

**Benefits:**
- Consistent environments (dev = staging = prod)
- Easy onboarding (one command)
- Service dependencies managed automatically

**Gotcha:** Docker layer caching - rebuild after dependency changes

---

### Session 30: Load Testing Reveals Scalability Limits

**Insight:** Production load often 10x higher than development testing

**Context:** Application crashed under real-world load

**Approach:**
1. Smoke test (1 VU, 1 min) - Validates functionality
2. Load test (50 VUs, 5 min) - Normal load
3. Stress test (200 VUs, 10 min) - Peak load
4. Soak test (20 VUs, 1 hour) - Memory leaks

**Findings:**
- Database connection pool exhaustion at 50 VUs
- Memory leak in schedule generation
- Rate limiting needed

**Lesson:** Load test before launch

**See:** `load-tests/`

---

## AI Agent Workflows

### Session 12: Context Size Matters

**Insight:** Large context slows responses, curate aggressively

**Context:** Session with 100+ file reads became sluggish

**Solution:**
- Read only necessary files
- Use `/compact` or manual ""Document & Clear"" pattern
- Create session notes before clearing context

**Tradeoff:** Context refresh takes time, but improves response speed

---

### Session 19: Multi-Agent Handoffs Need Protocol

**Insight:** Unstructured handoffs lose context

**Context:** Agent B couldn't continue Agent A's work

**Solution:** Handoff protocol

```markdown
# Handoff Context
## Current State
- Task: [description]
- Progress: [completed work]
- Blockers: [issues]

## Next Steps
1. [action]
2. [action]
```

**Impact:** Seamless","{""title"": ""Cross-Session Lessons Learned"", ""source"": "".claude/dontreadme/synthesis/LESSONS_LEARNED.md"", ""chunk_index"": 4, ""total_chunks"": 7}",2026-01-01 05:22:04.358046+00
733c1bcb-92d3-42ce-80cf-cd88f42c8cb3,ai_lessons,"# Lessons Learned - Cross-Session Synthesis

**Purpose:** Aggregate insights from development sessions to accelerate future work and avoid repeating mistakes.

**Format:** Organized by theme, chronologically within theme

**Last Updated:** 2025-12-31 (Session 37)

---

## Table of Contents

1. [Multi-Agent Coordination](#multi-agent-coordination)
2. [Testing Strategies](#testing-strategies)
3. [Performance Optimization](#performance-optimization)
4. [Documentation Practices](#documentation-practices)
5. [Constraint Development](#constraint-development)
6. [Frontend Development](#frontend-development)
7. [Deployment & Infrastructure](#deployment--infrastructure)
8. [AI Agent Workflows](#ai-agent-workflows)

---

## Multi-Agent Coordination

### Session 16: The Parallelization Revelation

**Insight:** 10 parallel terminals can execute independent tasks 10x faster

**Context:** Realized most tasks are embarrassingly parallel (tests, docs, linting)

**Implementation:**
- Terminal 1: Backend tests
- Terminal 2: Frontend tests
- Terminal 3: Linting
- Terminal 4-10: Documentation, feature work

**Impact:** Reduced session time from 3 hours to 30 minutes for multi-task sprints

**Caution:** Ensure tasks are truly independent (no shared database, file conflicts)

**See:** `.claude/dontreadme/sessions/SESSION_016_THE_PARALLELIZATION_REVELATION.md`

---

### Session 36: SEARCH_PARTY Protocol

**Insight:** Specialized reconnaissance agents outperform general-purpose exploration

**Context:** Needed to map 500+ files for issue diagnosis

**Implementation:**
- 10 D&D-inspired agent archetypes (Explorer, Historian, Auditor, etc.)
- Each agent has specific search patterns and heuristics
- Parallel execution, aggregated synthesis

**Impact:** Completed 8-hour reconnaissance in 45 minutes

**Pattern:** Use specialized agents for large-scale codebase exploration

**See:** `.claude/skills/SEARCH_PARTY/`

---

## Testing Strategies

### Session 15: Test-Driven Debugging Workflow

**Insi","{""title"": ""Cross-Session Lessons Learned"", ""source"": "".claude/dontreadme/synthesis/LESSONS_LEARNED.md"", ""chunk_index"": 0, ""total_chunks"": 7}",2026-01-01 05:22:04.358046+00
88f124ce-1e08-4b67-ba16-7b3f01289d47,ai_patterns,"Assignment)
    .where(Assignment.id == assignment_id)
    .with_for_update()
)
```

**Use Cases:** Swap execution, schedule generation, conflict resolution

### Soft Deletes for Audit Trails

**Pattern:** Mark deleted, don't actually delete

```python
class Assignment(Base):
    deleted_at: datetime = Column(DateTime, nullable=True)
    deleted_by: str = Column(String, nullable=True)
```

**Queries:** Always filter `deleted_at IS NULL`

---

## Frontend Patterns

### TanStack Query for Server State

**Pattern:** Use TanStack Query for all API calls

```typescript
const { data, isLoading, error } = useQuery({
  queryKey: ['schedule', blockId],
  queryFn: () => fetchSchedule(blockId),
  staleTime: 5 * 60 * 1000, // 5 minutes
});
```

**Benefits:** Caching, automatic refetch, loading states

### Optimistic Updates

**Pattern:** Update UI immediately, rollback on error

```typescript
const mutation = useMutation({
  mutationFn: executeSwap,
  onMutate: async (newSwap) => {
    await queryClient.cancelQueries(['swaps']);
    const previous = queryClient.getQueryData(['swaps']);
    queryClient.setQueryData(['swaps'], (old) => [...old, newSwap]);
    return { previous };
  },
  onError: (err, newSwap, context) => {
    queryClient.setQueryData(['swaps'], context.previous);
  },
});
```

### Type-Safe API Client

**Pattern:** Share types between frontend and backend

**Approach:** Generate TypeScript types from Pydantic schemas

**Tool:** `openapi-typescript` or manual type definitions in `frontend/src/types/`

---

## Multi-Agent Patterns

### SEARCH_PARTY Protocol

**Pattern:** Spawn 10 specialized reconnaissance agents

**Archetypes:** Explorer, Historian, Auditor, Synthesizer, etc.

**Use Case:** Large codebase exploration, issue diagnosis

**Session:** 36 (SEARCH_PARTY implementation)

### Parallel Terminal Orchestration

**Pattern:** Run independent tasks in parallel terminals

**Example:**
- Terminal 1: Backend tests
- Terminal 2: Frontend tests
- Terminal 3: Docum","{""title"": ""Recurring Implementation Patterns"", ""source"": "".claude/dontreadme/synthesis/PATTERNS.md"", ""chunk_index"": 3, ""total_chunks"": 6}",2026-01-01 05:21:45.41274+00
a6f02fd8-7bd2-4721-8b43-3b1f26df147d,ai_patterns,"e=128)
def get_rotation_templates():
    # Expensive query
    return templates
```

**Gotcha:** Invalidate cache when data changes

---

## Security Patterns

### Input Validation with Pydantic

**Pattern:** All API inputs validated through Pydantic schemas

```python
class SwapRequestCreate(BaseModel):
    requester_id: str
    shift_date: date
    swap_type: SwapType

    @validator('requester_id')
    def validate_requester(cls, v):
        if not v or len(v) < 3:
            raise ValueError(""Invalid requester ID"")
        return v
```

**Enforcement:** No raw dict inputs in services

### Secret Validation at Startup

**Pattern:** Validate secrets before app starts

```python
# In backend/app/main.py
if not settings.SECRET_KEY or len(settings.SECRET_KEY) < 32:
    raise RuntimeError(""SECRET_KEY must be at least 32 characters"")
```

**Benefit:** Fail fast, not in production

### Error Message Sanitization

**Pattern:** Never leak sensitive data in errors

**Bad:**
```python
raise HTTPException(400, f""Person {person.email} not found"")
```

**Good:**
```python
logger.error(f""Person lookup failed: {person.email}"")
raise HTTPException(400, ""Invalid person identifier"")
```

---

## Database Patterns

### Alembic Migration Workflow

**Pattern:** Every model change requires migration

**Workflow:**
1. Modify SQLAlchemy model
2. Generate migration: `alembic revision --autogenerate -m ""description""`
3. Review generated migration (autogenerate isn't perfect)
4. Test upgrade: `alembic upgrade head`
5. Test downgrade: `alembic downgrade -1`
6. Commit model + migration together

**Gotcha:** Never edit existing migrations in production

### Row Locking for Concurrency

**Pattern:** Use `with_for_update()` for concurrent writes

```python
assignment = await db.execute(
    select(Assignment)
    .where(Assignment.id == assignment_id)
    .with_for_update()
)
```

**Use Cases:** Swap execution, schedule generation, conflict resolution

### Soft Deletes for Audit Trails

**Patte","{""title"": ""Recurring Implementation Patterns"", ""source"": "".claude/dontreadme/synthesis/PATTERNS.md"", ""chunk_index"": 2, ""total_chunks"": 6}",2026-01-01 05:21:45.41274+00
f9a22b66-0dda-4dcf-8a9a-1a12a5853741,ai_patterns,"time_in_seconds = 300
```

**Monitoring:** Use `solver-control` skill for kill-switch

---

## Pattern Evolution

This document evolves as new patterns emerge. When you identify a new recurring pattern:

1. Document it here with concrete examples
2. Create a skill if automation is possible
3. Update CLAUDE.md if it affects project guidelines
4. Reference in relevant technical docs

---

**Contributors:** Sessions 1-37 collective learnings

**See Also:**
- `.claude/dontreadme/synthesis/DECISIONS.md` - Architectural decisions
- `.claude/dontreadme/synthesis/LESSONS_LEARNED.md` - Session insights
- `CLAUDE.md` - Project guidelines","{""title"": ""Recurring Implementation Patterns"", ""source"": "".claude/dontreadme/synthesis/PATTERNS.md"", ""chunk_index"": 5, ""total_chunks"": 6}",2026-01-01 05:21:45.41274+00
e5c55e29-405c-4d9a-a184-0a05abec8501,ai_patterns,"# Recurring Implementation Patterns

**Purpose:** Document recurring patterns identified across development sessions to accelerate future implementations and avoid reinventing solutions.

**Last Updated:** 2025-12-31 (Session 37)

---

## Table of Contents

1. [Architectural Patterns](#architectural-patterns)
2. [Testing Patterns](#testing-patterns)
3. [Performance Patterns](#performance-patterns)
4. [Security Patterns](#security-patterns)
5. [Database Patterns](#database-patterns)
6. [Frontend Patterns](#frontend-patterns)
7. [Multi-Agent Patterns](#multi-agent-patterns)
8. [Known Gotchas](#known-gotchas)

---

## Architectural Patterns

### Layered Architecture Enforcement

**Pattern:** Strict separation of concerns across layers
```
Route → Controller → Service → Repository → Model
```

**Why:** Prevents business logic leakage into routes, improves testability

**Example Violations Found:**
- Session 14: Business logic in `/api/routes/swaps.py` - Refactored to `SwapService`
- Session 20: ACGME validation in controller - Moved to `ACGMEValidator` service

### Constraint Preflight Checks

**Pattern:** Validate constraints are properly registered before commit

**Implementation:**
1. Check constraint exports from module
2. Verify registration in constraint registry
3. Ensure tests exist for each constraint
4. Run tests before commit

**Skill:** `constraint-preflight`

### Resilience Framework Integration

**Pattern:** All schedule operations integrate resilience checks

**Checkpoints:**
1. Pre-solver validation (constraint feasibility)
2. Post-generation validation (ACGME compliance, coverage, utilization)
3. N-1/N-2 contingency analysis
4. Burnout risk scoring

**Reference:** `docs/architecture/cross-disciplinary-resilience.md`

---

## Testing Patterns

### Test-Driven Debugging (TDD)

**Pattern:** Write failing test first, then fix code

**Workflow:**
1. Write test that reproduces bug
2. Confirm test fails with expected error
3. Fix implementation
4. Verify test","{""title"": ""Recurring Implementation Patterns"", ""source"": "".claude/dontreadme/synthesis/PATTERNS.md"", ""chunk_index"": 0, ""total_chunks"": 6}",2026-01-01 05:21:45.41274+00
cae31469-5bfe-4105-a9aa-f54fbaa83fe6,ai_patterns,"mplementation)

### Parallel Terminal Orchestration

**Pattern:** Run independent tasks in parallel terminals

**Example:**
- Terminal 1: Backend tests
- Terminal 2: Frontend tests
- Terminal 3: Documentation updates

**Benefit:** 3x speedup for independent tasks

**Gotcha:** Ensure tasks are truly independent (no shared state)

### Context Handoff Protocol

**Pattern:** Serialize context for next agent

**Format:**
```markdown
# Handoff Context

## Current State
- Task: [what was being worked on]
- Progress: [what's complete]
- Blockers: [what's blocking progress]

## Next Steps
1. [specific action]
2. [specific action]
```

**Storage:** `.claude/Scratchpad/SESSION_XX_HANDOFF.md`

---

## Known Gotchas

### Timezone Handling

**Issue:** Scheduler runs in UTC, displays in HST (Hawaii)

**Solution:** Always convert explicitly
```python
from zoneinfo import ZoneInfo
hawaii_tz = ZoneInfo(""Pacific/Honolulu"")
local_time = utc_time.astimezone(hawaii_tz)
```

**Affected:** Work hour calculations, midnight resets

### ACGME Work Hour Reset

**Issue:** Limits reset at midnight local time, not UTC

**Location:** `backend/app/services/constraints/acgme.py`

**Test:** Always test around midnight boundary

### Test Isolation

**Issue:** Tests not using fresh fixtures, state leaks

**Solution:** Always use `pytest` fixtures, never shared globals

```python
@pytest.fixture
def clean_db():
    # Setup
    yield db
    # Teardown - rollback all changes
```

### Double-Booking Check

**Issue:** Missing overlap validation

**Solution:** Check `backend/app/scheduling/conflicts/overlap_detector.py`

**Validation:** Ensure all assignment creation validates overlap

### Solver Timeout

**Issue:** OR-Tools solver runs indefinitely

**Solution:** Set time limits
```python
solver.parameters.max_time_in_seconds = 300
```

**Monitoring:** Use `solver-control` skill for kill-switch

---

## Pattern Evolution

This document evolves as new patterns emerge. When you identify a new recurring patter","{""title"": ""Recurring Implementation Patterns"", ""source"": "".claude/dontreadme/synthesis/PATTERNS.md"", ""chunk_index"": 4, ""total_chunks"": 6}",2026-01-01 05:21:45.41274+00
2e89887b-2c27-4da5-802f-170e85c505da,ai_patterns,"n Debugging (TDD)

**Pattern:** Write failing test first, then fix code

**Workflow:**
1. Write test that reproduces bug
2. Confirm test fails with expected error
3. Fix implementation
4. Verify test passes
5. No test modification during fix

**Sessions Used:** 15, 19, 26, 29

### Async Test Fixtures

**Pattern:** Use async fixtures for database operations

```python
@pytest_asyncio.fixture
async def db_session():
    async with AsyncSession(engine) as session:
        yield session
        await session.rollback()
```

**Gotcha:** Use `pytest-asyncio` decorator, not plain `pytest.fixture`

### Coverage-Driven Test Writing

**Pattern:** Identify gaps with coverage reports, write tests to fill

**Command:**
```bash
pytest --cov=app --cov-report=html
# Open htmlcov/index.html
# Find red (uncovered) lines
# Write tests for uncovered paths
```

**Target:** 80% coverage minimum (90%+ for critical paths)

---

## Performance Patterns

### N+1 Query Prevention

**Anti-Pattern:**
```python
persons = await db.execute(select(Person))
for person in persons.scalars():
    assignments = await db.execute(
        select(Assignment).where(Assignment.person_id == person.id)
    )
```

**Solution:**
```python
result = await db.execute(
    select(Person).options(selectinload(Person.assignments))
)
persons = result.scalars().all()
```

**Tool:** SQLAlchemy `selectinload()` or `joinedload()`

### Connection Pool Tuning

**Pattern:** Match pool size to expected load

**Settings:**
- Development: `pool_size=5, max_overflow=10`
- Production: `pool_size=20, max_overflow=40`
- Load testing: Monitor pool exhaustion with Prometheus

**Reference:** `backend/app/core/config.py`

### Query Result Caching

**Pattern:** Cache expensive queries with TTL

**Implementation:**
```python
@lru_cache(maxsize=128)
def get_rotation_templates():
    # Expensive query
    return templates
```

**Gotcha:** Invalidate cache when data changes

---

## Security Patterns

### Input Validation with Pydantic

**Pa","{""title"": ""Recurring Implementation Patterns"", ""source"": "".claude/dontreadme/synthesis/PATTERNS.md"", ""chunk_index"": 1, ""total_chunks"": 6}",2026-01-01 05:21:45.41274+00
47920522-47fc-4616-b62d-cf1dc2d83549,delegation_patterns,"COORD_PLATFORM: Design solution for all platforms
3. Implementation: Test on SQLite, PostgreSQL, both databases
4. Validation: Verify backwards compatibility
5. Deployment: Roll out with careful sequencing

**Example Session 020:**
- Issue: SQLite doesn't support ARRAY type
- Solution: Conditional handling based on database type
- Validation: Tests pass on both databases

---

## Parallel Factor Benchmarks

### What Is Parallel Factor? **Formula:** Max concurrent agents / Total agents spawned

**Interpretation:**
- **2.0** = Each agent works alone, little true parallelization
- **3.0** = Moderate parallelization (typical healthy session)
- **4.0** = Good parallelization (multiple independent workstreams)
- **6.0** = Excellent parallelization (peak efficiency)
- **10.0+** = Extreme parallelization (full-scale exploration)

### By Mission Type

| Mission Type | Target Parallel Factor | Max Agents | Example |
|---|---|---|---|
| **Small Feature** | 2.0-2.5 | 4 | Backend + Frontend + Tests |
| **Org Restructure** | 2.0-3.0 | 6-10 | Multiple agents creating specs |
| **Bulk Fixes** | 3.0-4.0 | 8-12 | COORD_QUALITY with 4-8 fix agents |
| **Full Investigation** | 5.0-6.0 | 16+ | 16-layer full-stack review |
| **Overnight Mission** | 6.0+ | 26+ | Session 020 pattern |

### How to Increase Parallel Factor

1. **Phase work intentionally** (S020 example: 5 phases)
2. **Use coordinators** (1 coordinator can manage 4+ sub-agents)
3. **Identify independent tasks** (schedule gen vs. test creation)
4. **Batch large explorations** (16-layer review as single phase)

**Rule of Thumb:** Parallel factor of 3.0-4.0 is ""easy to manage""; 5.0+ requires explicit phase planning. ---

## Standing Orders for Delegation

### Every Session Must Have:

1. **Clear Mission Statement**
   - User defines what success looks like
   - Single sentence if possible
   - Example: ""I want to wake up tomorrow to a minimally viable product""

2.",{},2026-01-08 18:02:37.633902+00
434d70f7-9183-43f0-8588-383d8764b3fa,delegation_patterns,"**Clear Mission Statement**
   - User defines what success looks like
   - Single sentence if possible
   - Example: ""I want to wake up tomorrow to a minimally viable product""

2. **Delegation Auditing**
   - DELEGATION_AUDITOR reviews at session end
   - Calculates delegation ratio, hierarchy compliance
   - Documents anti-patterns (if any)

3. **Feedback Loop** (Session 018+)
   - After every PR: ""Feedback on approach?""
   - Maintains learning cycle
   - Even when things work well

4. **Priority Calibration**
   - Mid-session pivots explicitly labeled ""priority zero""
   - Justification provided
   - Original plan deferred, not cancelled

---

## Delegation Metrics Dashboard

### Key Metrics to Track

| Metric | Formula | Healthy Range | How to Improve |
|--------|---------|---|---|
| **Delegation Ratio** | Tasks delegated / Total tasks | 60-80% | Use coordinators for bulk work |
| **Hierarchy Compliance** | Correct routing / Total tasks | 90%+ | Use routing decision matrix |
| **Direct Edit Rate** | ORCH edits / Total file changes | <30% | Delegate file operations |
| **Parallel Factor** | Max concurrent agents / Total | >2.0 | Phase work, use coordinators |
| **Mission Success** | Objectives achieved / Planned | 100% | Clear scope, good delegation |

### Session 020 Results

| Metric | Result | Assessment |
|--------|--------|---|
| Delegation Ratio | 85% | EXCELLENT (above healthy range) |
| Hierarchy Compliance | 100% | PERFECT (no routing errors) |
| Direct Edit Rate | 15% | EXCELLENT (well below threshold) |
| Parallel Factor | 6.0 | EXCELLENT (highest recorded) |
| Mission Success | 100% | PERFECT (all objectives achieved) |

---

## RAG Query Examples

**Agents should be able to ask the RAG system:**

1. **""What delegation pattern worked for fixing bulk bugs?""**
   - → Returns: COORD_QUALITY pattern from Session 020
   - → Shows: Triaging, parallel fixes, aggregation

2.",{},2026-01-08 18:02:37.633902+00
997310f9-e51f-4307-b332-3afd694a34cb,delegation_patterns,"**""What delegation pattern worked for fixing bulk bugs?""**
   - → Returns: COORD_QUALITY pattern from Session 020
   - → Shows: Triaging, parallel fixes, aggregation

2. **""How many concurrent agents can one coordinator manage?""**
   - → Returns: 4-59 range, depends on specialization
   - → Examples: COORD_QUALITY (1:4), COORD_RESILIENCE (1:59)

3. **""What's the delegation ratio for an overnight mission?""**
   - → Returns: Session 020 example (85%)
   - → Shows: High delegation + 100% compliance achievable

4. **""Which agent should handle solver verification?""**
   - → Returns: SCHEDULER agent specification
   - → Shows: Two instances for validation

5. **""What anti-patterns should we avoid?""**
   - → Returns: One-Man Army, Hierarchy Bypass, Analysis Paralysis
   - → Shows: Session examples (S004, S005)

---

## Implementation Checklist

### For Next Session

- [ ] Deploy G2_RECON on codebase reconnaissance
- [ ] Deploy DEVCOM_RESEARCH on exotic concept POC
- [ ] Create coordinator specialization playbooks
- [ ] Establish RAG queries for delegation patterns
- [ ] Track agent deployment history

### For Session Planning

- [ ] Define mission with delegation target (e.g., ""85% ratio"")
- [ ] Identify coordinator roles needed
- [ ] Plan phases for parallelization
- [ ] Set up DELEGATION_AUDITOR at session end
- [ ] Request feedback after each PR

---

## Conclusion

**Delegation is not abdication.** Great leaders delegate extensively (80-90% of work) while maintaining tight oversight of strategy and critical decisions. Session 020 demonstrates:
- **85% delegation** with **100% compliance** = production-ready pattern
- **26+ agents** managed through **3 active coordinators** = effective scale
- **6.0x parallelization** = maximum throughput achieved
- **Overnight autonomous operation** = trust and reliability proven

**Next step:** Implement these patterns in all future sessions. Use RAG system to make patterns discoverable to agents.",{},2026-01-08 18:02:37.633902+00
4f4a5269-85af-47fe-ade3-8837d714faf0,delegation_patterns,"**Check before committing:** ""Should this be delegated?""
2. **Use standing orders:** If uncertain, default to delegation
3. **Ask if uncertain:** ""RELEASE_MANAGER, please handle the PR creation""

**Cost of Violation:**
- Delegation ratio drops to <60%
- Burnout risk increases
- Mission takes longer (no parallelization)
- Single point of failure

### 2. Hierarchy Bypass

**Definition:** Routing task to wrong agent to save time

**Example:** Need API endpoint fast, so task FRONTEND_ENGINEER instead of creating proper architecture

**Cost:**
- Architectural degradation
- Future maintenance burden
- Compliance violations in sensitive areas

**Rule:** **Slower is safer when hierarchy matters.** Route to correct agent every time. ### 3.",{},2026-01-08 18:02:37.633902+00
6a511fe5-f24b-4a2d-8798-0c7d51936403,delegation_patterns,"# Delegation Patterns for AI Agents

## Coordinator-Led Parallelization

When tackling large-scale work (21+ items), use coordinators as force multipliers:
- COORD_PLATFORM: Infrastructure and cross-cutting concerns
- COORD_QUALITY: Testing, linting, code review
- COORD_RESILIENCE: Resilience framework specialists
- COORD_FRONTEND: UI/UX specialists

## Delegation Ratio Benchmarks
- 50% = Risky (missing delegation opportunities)
- 60-80% = Healthy (good balance)
- 85%+ = Excellent (high trust in agents)

## Routing Rules
- **ORCHESTRATOR:** Session setup, priority validation, architecture decisions
- **SCHEDULER:** Solver verification, schedule generation
- **QA_TESTER:** Test execution, failure analysis
- **G2_RECON:** Codebase reconnaissance, dependency mapping

## Anti-Patterns to Avoid
1. **One-Man Army:** ORCHESTRATOR executes all tasks instead of delegating
2. **Hierarchy Bypass:** Routing to wrong agent to save time
3. **Analysis Paralysis:** Waiting for perfect information before delegating

## Parallel Factor Benchmarks
- 2.0: Little parallelization
- 3.0: Moderate (typical healthy session)
- 4.0+: Good parallelization
- 6.0+: Excellent (peak efficiency)","{""source"": ""docs/rag-knowledge"", ""ingested_at"": ""2026-01-01T05:13:54.138227""}",2026-01-01 05:13:54.228507+00
5aaf07be-5c90-4f1e-9299-4548372aea1e,delegation_patterns,"# Delegation Patterns & Coordinator Orchestration

> **Purpose:** Capture learned delegation patterns for AI agents to retrieve and apply
> **Category:** `delegation_patterns` (for RAG system semantic search)
> **Updated:** 2026-01-01 (mcp-refinement session: 99/1 Rule, Embarrassingly Parallel)

---

## CRITICAL: Agent Autonomy Rule

**Agents think AND do. They analyze the problem, plan the approach, execute the work, and report results.**

### The Pattern

Agents are autonomous workers, not just reporters or blind executors:

1. **Analyze** - Read files, understand context, identify what needs doing
2. **Plan** - Determine approach with supervisor guidance
3. **Execute** - Use tools (Edit, Write, Bash) to make changes
4. **Report** - Summarize what was done and any issues

### Spawning Properly

```
Task(
  description=""[AGENT_NAME] task description"",  # Visible to user
  prompt=""""""**AGENT: META_UPDATER**
**Reports To:** COORD_OPS
**Model:** haiku

MISSION: Clean up phantom tasks in HUMAN_TODO.md

GUIDANCE:
- Import/Export Staging is DONE (verified by ORCHESTRATOR)
- Mark complete, don't delete history

AUTONOMY: Analyze the file, determine what needs changing, make the edits, report results."""""",
  model=""haiku""
)
```

### Key Principles

1. **Name in description** - `[META_UPDATER]` for user visibility
2. **Specify model tier** - haiku for specialists, sonnet for analysts
3. **Give mission + guidance** - What to do and key context
4. **Grant autonomy** - Agent decides HOW to accomplish mission
5. **Agents have all tools** - They read, write, edit, run commands

### Model Tiers

| Tier | Agents |
|------|--------|
| **haiku** | META_UPDATER, FRONTEND_ENGINEER, QA_TESTER, BACKEND_ENGINEER |
| **sonnet** | G2_RECON, ARCHITECT, SYNTHESIZER, coordinators |

---

## The 99/1 Rule (Cardinal Rule of Orchestration)

**ORCHESTRATOR delegates 99% of the time.",{},2026-01-08 18:02:37.633902+00
